0425173615	227
1573247022	228
0671734547	229
1594200106	230
0345404475	231
0375404929	232
0553291890	233
0060092645	234
081288518X	235
0140018328	236
0061013439	237
0671769200	238
1590210301	239
0061000043	240
0394751043	241
0553263579	242
0451456726	243
0451456718	244
0451456734	245
0440241286	246
0312992203	247
0553569791	248
0446401617	249
0380793059	250
0440128994	251
0025473905	252
0445406488	253
0345438353	254
0451458125	255
0446365661	256
0671720414	257
0886778697	258
0142003190	259
0613329740	260
0439551234	261
059045899X	262
042515517X	263
0842343253	264
0440200989	265
0373484003	266
0553575007	267
0553563343	268
0767900383	269
0872169014	270
0060920432	271
042517476X	272
0345390458	273
0671015206	274
0385336179	275
0385337272	276
0439368030	277
0440409942	278
0440967848	279
0440413761	280
0688149588	281
084234327X	282
0886774268	283
0886773520	284
0886774012	285
0345441702	286
044041668X	287
0312283709	288
0671567829	289
0375703764	290
0802714358	291
8483108208	292
0590482378	293
0590482238	294
0061057819	295
0446528382	296
0553270249	297
0684829975	298
0140132708	299
0345460952	300
0886775744	301
0380819007	302
0380731800	303
0380731797	304
0688175716	305
0671318403	306
1557250219	307
0316134317	308
0312986211	309
0778320294	310
1575668572	311
0679723226	312
0380732181	313
0385497091	314
0812213122	315
0765347415	316
0064403645	317
0140262776	318
0385317042	319
0452283280	320
0446532444	321
0393029603	322
0231121008	323
1879941201	324
0399151435	325
076534128X	326
1586481843	327
0460872583	328
0345313151	329
0553582925	330
0446606715	331
0674955218	332
0140444203	333
0375410597	334
006019541X	335
0345285557	336
0380758377	337
0671868640	338
0670861944	339
0750005815	340
075001203X	341
0375708278	342
1573220256	343
0312280769	344
1585673390	345
0374525641	346
0446360511	347
0446364312	348
0452282829	349
8804379901	350
034540761X	351
0393318680	352
0399151850	353
0380897180	354
0679732411	355
0142001430	356
0425192792	357
0312984820	358
0505525305	359
0451458923	360
0679750932	361
0064470059	362
0884270610	363
157586326X	364
1562477579	365
0312876343	366
0394708229	367
1577311523	368
1570627193	369
0439313899	370
0689107730	371
0007106130	372
0486277909	373
0425068064	374
0486270556	375
0671729462	376
0786703377	377
0812550897	378
0140245480	379
0440203430	380
0446603287	381
0448095149	382
0805009213	383
0874779669	384
0375504613	385
0066212693	386
051512950X	387
050552208X	388
0380820846	389
0373261047	390
0380750848	391
1559362324	392
0345430786	393
0316710571	394
0553802496	395
1400041414	396
0525947655	397
0312316690	398
067104754X	399
0786868619	400
0345314875	401
0140587640	402
1560760478	403
059022638X	404
0590466178	405
0821771116	406
0811212475	407
015696158X	408
0140092838	409
0385313861	410
0812580141	411
0886772370	412
0671701231	413
0142002399	414
0446605956	415
0441007880	416
068981934X	417
0590462318	418
0689867034	419
0689870027	420
042518689X	421
0380752891	422
0813116791	423
0306803984	424
0852073259	425
0671019732	426
088899124X	427
0006479383	428
0140071083	429
0743439791	430
0553575384	431
0752860178	432
0441009239	433
0590477420	434
0671869108	435
0670033332	436
037570485X	437
0671686151	438
1931081743	439
0590457403	440
1886910529	441
1566891051	442
1881273628	443
0486275477	444
0425121259	445
0553579193	446
0553570870	447
0375706143	448
0451149173	449
0679736662	450
1400031362	451
0064472612	452
0140010211	453
038073186X	454
0743464672	455
0843114797	456
0679777458	457
0312266510	458
0156006243	459
0888012055	460
0773759697	461
1550548166	462
0439372941	463
0385495641	464
0670031208	465
0345391330	466
0345334019	467
0312143648	468
0749418222	469
0380717581	470
0684826143	471
0064420485	472
0671718436	473
037370870X	474
0373484518	475
0345302575	476
0345386868	477
0440918022	478
0679810528	479
044166251X	480
0843950552	481
0449220605	482
0312863853	483
067972205X	484
0345380673	485
0061031542	486
0553579525	487
0688167829	488
0553573985	489
0385729340	490
0679463135	491
0006510019	492
0864423705	493
0553577778	494
0380802929	495
0671038443	496
0747256675	497
0140189351	498
0671878662	499
0446605913	500
0553254642	501
0517150646	502
0385471106	503
0553563734	504
0515130923	505
0553572040	506
0399149678	507
0451188713	508
0140446745	509
0515121843	510
0312872372	511
0071364498	512
0375501517	513
0553579312	514
078601525X	515
0425188213	516
0439043999	517
1565540387	518
0425100650	519
0689845936	520
0349113858	521
0395311292	522
0380774933	523
0515136948	524
0380812037	525
0553586181	526
0892811706	527
0395120985	528
0380713802	529
0671319825	530
0451450957	531
0843948302	532
0425147363	533
0747204233	534
0449001245	535
0679889175	536
0679801111	537
0590462253	538
0671024094	539
1556618646	540
1556618409	541
1556618395	542
0060975849	543
059043411X	544
0393308189	545
0349111367	546
0714530387	547
0140230270	548
0590470051	549
0590417363	550
0590440829	551
0553480553	552
0590482289	553
0743437616	554
0743437470	555
0843953837	556
1401300316	557
043912042X	558
0140089373	559
0889222371	560
0375803483	561
0553156241	562
087923573X	563
1573223328	564
0375703128	565
0452267110	566
0451187261	567
0743417682	568
0345366700	569
0441470017	570
1565049314	571
0553225413	572
0446361836	573
0446605883	574
0393307069	575
0312986289	576
0553209833	577
0440225817	578
0380792028	579
0821770195	580
0886773490	581
0515129933	582
0441005195	583
1569247137	584
0759901260	585
0060965991	586
0345444078	587
0802137040	588
0375700153	589
006055584X	590
0061099805	591
0440220653	592
0743407865	593
0451403703	594
0821720600	595
0553573489	596
009938860X	597
0345321421	598
0425132951	599
0689866364	600
0345413881	601
0140179178	602
0765302365	603
0152550860	604
0553345842	605
0812992180	606
0385729472	607
0671670875	608
0060176156	609
0345421884	610
0393322440	611
0446527084	612
0061059048	613
0451203267	614
043930931X	615
0064401502	616
0061061433	617
0452283027	618
0374174075	619
0060916125	620
0330303279	621
0374138591	622
0375726373	623
0399151648	624
0805063021	625
0446692298	626
0380819651	627
0679731806	628
0698116801	629
1591290902	630
006098824X	631
0671568183	632
0064404773	633
0380756234	634
0385497520	635
0156106809	636
014230218X	637
0141304235	638
0312863934	639
0140252991	640
1400060737	641
0060520612	642
034543739X	643
0553268937	644
0373218397	645
0312955057	646
0671631985	647
0671027409	648
0316289124	649
0679722637	650
0375414053	651
1400046610	652
0505524430	653
0345343697	654
1931520003	655
0595193021	656
0967986508	657
0345379020	658
2070408450	659
2080700324	660
0679729976	661
0553272616	662
0671039016	663
0451155580	664
0767904141	665
0440177049	666
0812536541	667
0752837648	668
0140442014	669
0765307596	670
0393051404	671
0440188415	672
0440111323	673
0440195357	674
0440180953	675
0440153166	676
0440157587	677
0440129613	678
0452281881	679
0060176873	680
0061031550	681
1903650151	682
1877003034	683
0679823859	684
0812577833	685
0590065912	686
0300080301	687
0679751769	688
0671625837	689
0590453688	690
0553266578	691
0515101230	692
0807554545	693
0807534374	694
0807530816	695
0140041796	696
1567313590	697
0843951907	698
0486414167	699
0316358487	700
0316358452	701
0767915062	702
1583224890	703
0671720147	704
0385493258	705
0330317490	706
0812511751	707
0887621112	708
0671876821	709
0452264863	710
0689859368	711
0440416655	712
0959774661	713
0590848860	714
0842321969	715
0671884492	716
0553578685	717
0140011706	718
0312869932	719
0385337477	720
0312986319	721
1560232234	722
0312932014	723
0931432820	724
1858285453	725
061812702X	726
0821769367	727
0743400399	728
0743418921	729
0671024183	730
052341899X	731
0553581767	732
067153873X	733
0445407158	734
0156394014	735
042519213X	736
0060531231	737
0373224613	738
0425176614	739
0515134511	740
0445405627	741
0515117617	742
0345372050	743
0140307532	744
0140276904	745
0439083699	746
0330328913	747
0425178552	748
0843952407	749
0449908798	750
1558614621	751
0590465953	752
0064405109	753
0064405486	754
0590623516	755
059050214X	756
0316286125	757
044021212X	758
0440497272	759
0590399888	760
006440160X	761
1550171348	762
0425158594	763
0373264208	764
0553239112	765
0060530421	766
0395927218	767
0345450302	768
0743456947	769
0871132648	770
0618059458	771
0671534734	772
0821745689	773
0671534742	774
0375724397	775
0312965141	776
0590436481	777
0385419457	778
0439531640	779
0156319527	780
0813339022	781
0671027328	782
0195090616	783
0743419162	784
0451205707	785
0312185863	786
0804200637	787
076530418X	788
0812575857	789
0618145591	790
0500091080	791
0590554093	792
0425147517	793
0886772796	794
1400030927	795
0449207668	796
0553550020	797
042514321X	798
0618093974	799
0399145419	800
1853260975	801
006103018X	802
0786866500	803
1400047714	804
0515101486	805
0451451430	806
051770739X	807
0195130928	808
0590503111	809
0451156455	810
0812580397	811
0312872364	812
0385496745	813
0806994754	814
0888992211	815
0440401607	816
0747550867	817
0064406113	818
0689824750	819
0374181152	820
1400040752	821
0440413729	822
006440630X	823
0440407591	824
0553231863	825
0140034919	826
0743203232	827
0809001608	828
0753506483	829
0590448307	830
0590436457	831
0316139947	832
0440476968	833
0590435728	834
0590691821	835
0486270629	836
0505525178	837
0393309290	838
0590853015	839
0671877992	840
0671721259	841
1551050765	842
0140282777	843
059044333X	844
059045370X	845
0590477382	846
0446602558	847
0006742939	848
0060557540	849
0525947671	850
0805063315	851
0671009443	852
006104444X	853
0515093203	854
0440411394	855
0590425609	856
1857026012	857
0312093586	858
0553244949	859
0441516645	860
0812511840	861
0671865714	862
0446355569	863
0151001820	864
0140237712	865
0836217241	866
0449208281	867
0440432960	868
0345380975	869
0863560237	870
0674810511	871
0679740678	872
0446306177	873
1557488371	874
0064401103	875
0064400999	876
0064408582	877
0375823255	878
0375726845	879
0899664016	880
0380761327	881
156512281X	882
1565121384	883
0553210351	884
0380820757	885
0807062995	886
1573241172	887
0380728249	888
0380792648	889
0812550293	890
0306811677	891
0887307396	892
0834800799	893
0425150143	894
0553586971	895
0380728613	896
0864922302	897
0060557257	898
0380794578	899
0380805685	900
0312983301	901
006051762X	902
0373218478	903
0590509616	904
0395544262	905
0448095491	906
0448095157	907
0448095440	908
0439062837	909
0590416936	910
0425067750	911
0698116151	912
0060259078	913
0590568663	914
0140118470	915
1585673382	916
0874779111	917
0399151613	918
1585421499	919
0312021690	920
1561795992	921
0142301493	922
1573226041	923
0380013207	924
0312854137	925
0316442178	926
0881845973	927
0140238131	928
0440207460	929
0345362667	930
0060530804	931
1586649000	932
0006751032	933
1840225025	934
0345391837	935
0764551949	936
0449215571	937
0486272818	938
096623460X	939
0671689746	940
188845136X	941
0553347756	942
0553289314	943
0399134999	944
0505525542	945
0152337016	946
0441787541	947
0374455031	948
0553373854	949
0425115291	950
0440220793	951
0880385480	952
0349107688	953
0451404327	954
0425191729	955
0002005395	956
0812534085	957
077109969X	958
0889221456	959
0345346890	960
0451402340	961
0312864833	962
076455168X	963
0843946954	964
0861710649	965
0812553861	966
0590568825	967
0590483471	968
0590483455	969
0590483544	970
059048351X	971
0590568752	972
0590494503	973
044900709X	974
0786863269	975
0141310979	976
0316141631	977
0449206092	978
0941711420	979
0553276123	980
0886775272	981
0765305224	982
0553575651	983
0756400996	984
1590710088	985
0060198303	986
0446532215	987
0345466632	988
0898704448	989
0441001963	990
0441033423	991
0441799779	992
0441944604	993
0688167810	994
0373484895	995
0830727639	996
0060526769	997
0425190919	998
0156767503	999
0241102634	1000
1561310271	1001
080482052X	1002
0553214209	1003
0140109269	1004
0385483414	1005
0140082565	1006
055325555X	1007
0553276328	1008
0761512195	1009
0553280643	1010
0805065415	1011
0440236525	1012
0395746566	1013
0345380193	1014
0449704378	1015
1573225444	1016
0691083886	1017
0679748253	1018
0394714342	1019
0440169127	1020
0380754134	1021
0028617274	1022
0340750464	1023
0393319296	1024
0441000525	1025
0553567756	1026
0061094595	1027
0553575244	1028
1929132123	1029
0394827406	1030
0261103431	1031
0771056222	1032
0679722661	1033
0312980329	1034
0375401466	1035
0590252372	1036
0679429948	1037
0613003225	1038
1928556221	1039
0671441035	1040
0575072741	1041
0345459164	1042
0553298046	1043
0670032808	1044
0060393408	1045
0446358592	1046
038097827X	1047
0515095524	1048
0373835590	1049
0373835582	1050
0373834462	1051
0446363499	1052
0373810601	1053
0375503838	1054
0375815147	1055
0743260244	1056
0759228086	1057
0812502124	1058
0152325808	1059
0679419624	1060
0060085444	1061
0140440399	1062
0553290207	1063
0440215978	1064
0375507507	1065
0380817705	1066
0880384514	1067
058242092X	1068
0971116288	1069
0590673211	1070
0140176616	1071
044652719X	1072
0224018256	1073
0812541979	1074
0060931671	1075
0553583298	1076
0899199089	1077
039588408X	1078
0679439242	1079
0345382544	1080
0679775471	1081
0373079621	1082
038075620X	1083
0515107662	1084
0505522969	1085
0671737821	1086
0805059970	1087
1852424214	1088
0415222818	1089
0684866005	1090
0393324869	1091
0385094027	1092
006251279X	1093
0345453557	1094
0425133656	1095
0886774144	1096
0886777739	1097
0886775205	1098
0886775035	1099
0451458028	1100
0553288202	1101
156402976X	1102
0590956159	1103
0448426862	1104
0764550349	1105
0803298145	1106
0786807555	1107
0553290851	1108
0886774500	1109
0671693816	1110
096265342X	1111
1565926994	1112
0441760066	1113
0445201223	1114
0812525752	1115
0886771854	1116
0451454081	1117
0671633295	1118
0441159354	1119
0441918107	1120
0451452941	1121
0451452305	1122
047121888X	1123
0553574582	1124
0061098353	1125
0020960808	1126
0071383832	1127
0345272463	1128
0671464795	1129
0345379144	1130
0671836927	1131
0671635743	1132
0345291158	1133
0441370594	1134
0425084574	1135
0449245284	1136
0345275187	1137
0345357620	1138
0449201147	1139
1559702125	1140
0812575962	1141
0385337116	1142
0937295477	1143
0937295167	1144
0812568788	1145
1565121562	1146
0689824351	1147
0671753819	1148
0310211883	1149
1576737284	1150
0064401324	1151
0819310077	1152
0849941768	1153
1556616988	1154
1556151047	1155
044900483X	1156
1561003913	1157
0895860724	1158
0361074662	1159
0399123237	1160
0452006228	1161
0140044507	1162
0312118341	1163
0670886955	1164
067170561X	1165
0316358568	1166
0345296710	1167
0345296702	1168
0373250533	1169
0805064346	1170
0027357813	1171
039923389X	1172
0385721897	1173
0373250487	1174
0060290307	1175
0805037152	1176
043916589X	1177
0689505868	1178
0373250282	1179
0374404542	1180
0590876120	1181
0064406822	1182
044040150X	1183
0316140074	1184
0735100004	1185
0553213776	1186
0553280511	1187
0553280465	1188
0385730985	1189
0803728468	1190
0152167056	1191
0698115597	1192
1565124006	1193
0446600830	1194
0807506451	1195
0373250150	1196
0140360042	1197
0373250215	1198
0449005577	1199
1565123190	1200
0375701230	1201
0618127038	1202
006109028X	1203
1558745629	1204
0060287365	1205
0440413869	1206
0060392827	1207
1551668157	1208
0152001018	1209
0312908830	1210
0142000345	1211
0060617519	1212
0590543199	1213
067161276X	1214
0590426230	1215
0698116003	1216
0590480898	1217
0064402509	1218
0590449206	1219
0590947168	1220
0380719002	1221
0064440591	1222
0140386742	1223
0590486691	1224
0440430461	1225
0689842309	1226
0060281766	1227
0140108599	1228
0553294091	1229
0373270976	1230
0812514092	1231
0440224578	1232
0743232933	1233
1583486259	1234
0553581147	1235
1885983212	1236
0842321950	1237
0440407125	1238
0590228773	1239
0385471475	1240
0747233667	1241
0441002617	1242
0451456599	1243
0385333293	1244
0802136265	1245
0812968344	1246
1857988027	1247
0552995649	1248
0349115087	1249
0380003333	1250
0380815346	1251
055329783X	1252
0440224454	1253
0061042331	1254
0373163541	1255
0345379055	1256
0887330045	1257
0140023747	1258
0671037390	1259
0671037382	1260
186046808X	1261
0671042920	1262
0446524999	1263
0140434127	1264
0140432809	1265
0679724516	1266
0804001480	1267
156333609X	1268
1573245003	1269
0380802317	1270
0425189031	1271
0061007153	1272
0380011220	1273
0345376927	1274
0805052046	1275
0156012022	1276
0920897533	1277
1861591799	1278
0670872202	1279
0771014538	1280
1552633470	1281
042519485X	1282
0440227828	1283
0451458753	1284
0312962606	1285
0670874914	1286
0670868434	1287
0439087171	1288
0380009471	1289
0156189216	1290
0874832772	1291
0060193700	1292
1563051729	1293
0671522663	1294
0435905554	1295
0679451145	1296
0385298293	1297
0671892614	1298
0440322049	1299
0385315511	1300
0440226198	1301
1551667215	1302
0590341952	1303
0152420371	1304
0156717204	1305
0965574911	1306
0064430677	1307
0446610798	1308
039923392X	1309
0380711877	1310
0380728168	1311
0060914289	1312
0345361326	1313
0812514300	1314
0061057878	1315
0806518561	1316
0892131012	1317
0786709324	1318
0066212901	1319
0151003130	1320
0380732343	1321
014003613X	1322
0553577808	1323
1565120507	1324
0684853043	1325
0946487758	1326
0743457471	1327
0515077003	1328
0385495420	1329
0553234978	1330
055358281X	1331
0380978407	1332
0375709118	1333
0425135020	1334
0446600458	1335
0446610674	1336
0586025944	1337
0946626820	1338
1869414365	1339
0890876789	1340
0765305569	1341
0553285246	1342
015600514X	1343
0553569155	1344
0316785644	1345
0899193846	1346
0449911438	1347
0374134669	1348
0679762108	1349
0671047426	1350
0380792478	1351
0001714600	1352
0446528595	1353
0440403790	1354
0931122562	1355
0375750525	1356
0802133991	1357
0140122060	1358
0060976993	1359
0679727272	1360
0375704248	1361
0060168609	1362
0156006197	1363
0446391719	1364
0393311031	1365
0140119795	1366
0812217268	1367
0140030395	1368
0679743839	1369
0140011722	1370
0449908747	1371
0618127046	1372
0877283478	1373
0743437802	1374
0440220440	1375
0440222702	1376
0440222680	1377
0440220459	1378
0380800373	1379
0140548130	1380
0689841930	1381
0380491710	1382
1400060923	1383
0060199105	1384
0972915710	1385
0312286449	1386
0553298917	1387
0843951826	1388
0843950463	1389
0843952032	1390
0843951532	1391
0843948507	1392
0345439155	1393
0802139280	1394
0060286881	1395
0345422783	1396
0441468721	1397
0451451538	1398
1553373405	1399
0064441075	1400
0448095122	1401
0394800028	1402
0816713170	1403
0698119487	1404
0399234969	1405
0395549701	1406
0590623524	1407
0517562898	1408
0879736739	1409
0618159789	1410
0445408510	1411
0590847740	1412
0451410106	1413
0804101167	1414
0380793474	1415
0316769517	1416
093033003X	1417
0448095025	1418
0448095033	1419
0448095068	1420
044809519X	1421
0448095246	1422
0590494481	1423
0440459516	1424
0448095211	1425
0448095203	1426
0441002692	1427
0590448331	1428
0440442079	1429
0897330536	1430
0812531167	1431
042515405X	1432
0756400988	1433
0064410722	1434
0553157256	1435
0899197213	1436
1860421016	1437
0671738666	1438
0440441099	1439
0575400048	1440
0590294040	1441
0553288474	1442
0140340246	1443
0842346112	1444
0679761802	1445
0449149587	1446
044040407X	1447
0140568123	1448
0345318862	1449
0517588455	1450
0345354648	1451
0449213439	1452
1578564271	1453
0140020845	1454
0919345174	1455
1567184006	1456
0201489376	1457
0486275639	1458
081120099X	1459
0446387878	1460
0671769057	1461
0156729156	1462
0156027453	1463
0961035269	1464
0874411033	1465
0452284295	1466
159184021X	1467
1575667223	1468
0747266395	1469
0380782340	1470
0553483579	1471
0679737383	1472
0670032670	1473
0060929952	1474
0446359203	1475
0970997582	1476
037570910X	1477
0440123747	1478
087905283X	1479
0393308499	1480
0385264666	1481
0140444270	1482
0446613665	1483
0743456181	1484
0786016418	1485
0380711532	1486
0445409169	1487
0590673203	1488
074320607X	1489
0064407713	1490
0451527550	1491
0374516812	1492
0671891685	1493
0449221229	1494
0393323668	1495
0375404538	1496
0140275673	1497
0805052054	1498
067972723X	1499
0679727264	1500
0679723439	1501
0679726098	1502
0679727280	1503
0679725415	1504
081011514X	1505
0375700137	1506
0195170342	1507
1565926161	1508
0596005229	1509
0195160770	1510
0375700943	1511
1887424520	1512
0140262156	1513
1568581491	1514
0679724508	1515
006109286X	1516
1552633845	1517
0394800168	1518
0920236936	1519
0684803534	1520
0807511455	1521
0807528552	1522
0807553980	1523
0807531782	1524
0807553670	1525
0807507091	1526
0807507946	1527
0807554189	1528
0807554014	1529
0807553948	1530
0807553395	1531
0807503193	1532
0807503673	1533
0807509760	1534
0807553727	1535
0807572632	1536
0807534137	1537
0590568930	1538
0061042935	1539
0300084730	1540
0140261494	1541
0394733525	1542
0345430727	1543
1569473307	1544
0553382179	1545
0671028006	1546
0886774691	1547
0380722526	1548
088038672X	1549
0553577255	1550
0553575430	1551
0553575422	1552
0843949945	1553
0743403495	1554
0743403460	1555
0679853065	1556
0671674358	1557
0451208072	1558
0743478967	1559
0451205804	1560
1565073193	1561
0399151079	1562
0380806290	1563
0380811979	1564
0553567772	1565
0553212281	1566
0743465067	1567
0439010705	1568
0553575465	1569
0515124060	1570
1575663643	1571
0843108118	1572
0670857661	1573
0141308109	1574
0441002846	1575
0880382791	1576
156931778X	1577
080411188X	1578
1556611102	1579
0375401946	1580
0553569376	1581
0690048246	1582
0061081558	1583
042506803X	1584
0425098540	1585
042509961X	1586
0316702757	1587
0374517835	1588
0440192285	1589
0440917190	1590
0679890998	1591
1551664992	1592
158234096X	1593
0689813279	1594
1883523133	1595
0385495056	1596
1556591241	1597
0395281601	1598
1851680659	1599
0395674379	1600
0446394572	1601
1562477587	1602
1576730409	1603
0395979366	1604
0312268033	1605
0785272399	1606
0553279114	1607
0395984165	1608
0590465880	1609
0141312181	1610
0374309302	1611
0812527259	1612
038072121X	1613
0553262815	1614
0671899007	1615
0553290053	1616
0812520629	1617
0886774926	1618
0394450779	1619
1565846567	1620
0140171673	1621
0449211479	1622
0345330145	1623
0812536460	1624
0553158899	1625
0060932902	1626
0743222946	1627
0140178724	1628
0395957826	1629
0156505150	1630
0425153797	1631
0671739182	1632
0671453580	1633
0671520474	1634
0671658158	1635
0553241702	1636
0881844632	1637
0486220370	1638
0671578588	1639
0553293877	1640
0060192240	1641
0312155476	1642
0312979398	1643
0553571834	1644
042517140X	1645
0425160394	1646
0440235812	1647
0747259526	1648
0804115729	1649
0804114897	1650
0871132095	1651
0553576232	1652
0553573705	1653
0452268737	1654
0451180224	1655
0812550978	1656
0440219248	1657
0553286161	1658
0590226363	1659
0374319693	1660
0440226937	1661
0679725768	1662
0553282611	1663
0449222802	1664
0380809273	1665
0380818043	1666
0380797488	1667
0439062810	1668
0380702878	1669
0152008691	1670
0875650546	1671
0451149378	1672
0394800869	1673
059084475X	1674
0394712390	1675
0140154078	1676
0553249169	1677
0553487728	1678
0449149005	1679
067152819X	1680
1582341338	1681
0060153016	1682
0446512362	1683
0883680912	1684
0449236129	1685
0307120007	1686
0842350233	1687
0310225795	1688
0397300069	1689
0395911680	1690
0802404529	1691
0891092897	1692
1400040930	1693
0842313079	1694
0842339760	1695
0849916747	1696
0805208690	1697
0671021354	1698
080410364X	1699
0449240193	1700
0380716453	1701
0449239977	1702
0881845434	1703
0553261797	1704
0804112592	1705
0553256025	1706
0881840653	1707
067100252X	1708
0449209709	1709
0553562940	1710
0441525628	1711
0671469622	1712
074344485X	1713
0449204200	1714
1558021256	1715
0821731130	1716
0440224489	1717
067143487X	1718
0312926146	1719
0553253638	1720
0340268778	1721
0671648705	1722
0440135842	1723
0451115473	1724
0445209348	1725
0881842214	1726
0553248642	1727
1551660989	1728
0380851180	1729
0873513223	1730
0141306971	1731
0590877437	1732
0441205666	1733
042508437X	1734
0425095908	1735
0425104842	1736
006254506X	1737
067174142X	1738
0671032550	1739
0671775715	1740
0373802021	1741
0743434897	1742
0842339558	1743
1572701285	1744
0140302069	1745
0671874861	1746
0786704845	1747
0553290045	1748
0449204960	1749
0449209741	1750
0345343581	1751
0380899825	1752
0445203684	1753
0380012278	1754
0425120430	1755
0812574982	1756
0812584236	1757
0679892648	1758
0812507452	1759
0964561131	1760
0880709723	1761
0486291707	1762
0064405753	1763
0684191202	1764
0307126854	1765
0140364749	1766
0064405745	1767
0397318731	1768
0440412579	1769
0312922884	1770
044145125X	1771
0380645432	1772
087406841X	1773
0590383892	1774
0671739735	1775
0671739786	1776
039475218X	1777
0140284125	1778
067972902X	1779
0380871556	1780
0380750864	1781
0802776159	1782
1852427000	1783
0886773083	1784
0727855468	1785
0679745688	1786
067003200X	1787
0967673739	1788
0452270839	1789
0395944171	1790
0688096956	1791
0385497946	1792
0679423613	1793
0515115029	1794
1551668416	1795
0892817100	1796
0684848910	1797
1570718245	1798
0679764046	1799
0505525402	1800
1551666618	1801
0807554391	1802
0807554723	1803
0380801213	1804
0380892847	1805
0671042467	1806
074347032X	1807
084393607X	1808
0515116750	1809
0553289519	1810
0684802317	1811
1567182593	1812
067974228X	1813
0440184622	1814
0345369351	1815
0486406598	1816
0140441298	1817
1591291976	1818
0553374117	1819
0890510032	1820
0380789612	1821
0399128468	1822
0380797526	1823
0671047507	1824
0786703687	1825
0140147713	1826
0374231702	1827
0140111573	1828
1558586113	1829
0340041358	1830
0140262601	1831
0553245872	1832
0452274117	1833
0375702202	1834
0385481969	1835
0140860673	1836
1932112189	1837
1551669382	1838
0345464974	1839
0060920084	1840
0515113514	1841
0892550147	1842
0374191603	1843
0811808173	1844
0811811409	1845
0374115508	1846
034532532X	1847
0380765268	1848
0451205146	1849
0425169677	1850
0312977891	1851
0440236770	1852
0394716531	1853
0446362816	1854
0804114862	1855
0553255312	1856
0029327113	1857
0553477110	1858
0671505106	1859
0743255453	1860
0394722655	1861
0743400380	1862
0743400372	1863
0743400348	1864
0743400364	1865
0671039296	1866
0671021362	1867
0679768173	1868
0452285011	1869
0802811892	1870
0441772854	1871
0446609846	1872
0590512951	1873
0312958749	1874
